,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
19703,7272,1964.0,480418,53,137.72,-34.0,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Chalcopyrite,MINOR,ORE,N,0
19708,7274,1869.0,480420,53,136.76,-33.6,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
19710,7276,-,480422,53,137.82,-33.69,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
19711,7277,1936.0,480423,53,137.83,-33.67,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
19712,7278,1936.0,480424,53,137.84,-33.65,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
19713,7279,1936.0,480425,53,137.83,-33.66,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
19714,7284,1939.0,480430,53,136.73,-33.56,Google Earth image,Mica,MAJOR,Mica,MINOR,ORE,N,0
19715,7285,-,480431,53,136.77,-33.6,Digital Image,Marble,MAJOR,,,,,0
19716,7286,-,480432,53,136.83,-33.66,Google Earth image,Nephrite,MAJOR,Jadeite,MINOR,ORE,N,0
19718,7288,1873.0,480434,53,137.68,-33.96,Google Earth image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
19723,7290,-,480436,53,137.71,-33.9,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
19724,7291,-,480437,53,137.74,-33.91,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
19725,7292,-,480438,53,136.74,-33.61,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
19726,7293,1978.0,480439,53,136.79,-33.59,Google Earth image,Thorium,MINOR,Manganese Oxide,MAJOR,ORE,Y,0
19734,7294,1980.0,480440,53,136.65,-33.74,Google Earth image,Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,Y,0
19735,7295,-,480441,53,136.58,-33.59,Google Earth image,Quartzite,MAJOR,Iron oxide (non specific),MAJOR,ORE,Y,0
19736,7296,1861.0,480442,53,137.73,-34.02,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
19741,7297,1952.0,480443,53,137.62,-33.96,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
19743,7300,1861.0,1165974,53,137.69,-33.97,Digital Image,Gold,MINOR,Argentite,RARE,ORE,N,0
19854,7301,1861.0,480447,53,137.73,-33.96,Google Earth image,Copper,MAJOR,Argentite,RARE,ORE,N,0
19863,7304,1874.0,480450,53,137.67,-33.98,Digital Image,Lead,MINOR,Amphibole,TRACE,GANGUE,N,0
19917,7305,-,480451,53,136.72,-33.63,Google Earth image,Dolomite,MAJOR,Malachite,TRACE,ORE,Y,0
19921,7306,1873.0,480452,53,137.71,-33.97,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
19923,7307,1861.0,480453,53,137.71,-33.94,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
19925,7309,1917.0,480455,53,136.78,-33.57,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
19926,7310,1887.0,480456,53,136.79,-33.56,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
19932,7311,1914.0,480457,53,136.78,-33.56,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
19934,7312,1870.0,480458,53,136.58,-33.71,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
19937,7313,1907.0,480459,53,137.88,-33.39,Digital Image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
19938,7314,1880.0,480460,53,136.76,-33.63,"Sourced from documents (PLANS, ENV, RB,etc)",Silver,MINOR,Argentite,TRACE,ORE,N,0
19963,7316,1991.0,480462,54,138.65,-35.34,Google Earth image,Schist,MAJOR,,,,,0
19964,7317,1946.0,480463,54,138.72,-35.34,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
19965,7319,1842.0,480465,54,138.56,-35.3,Digital Image,Slate,MAJOR,,,,,0
19966,7320,1846.0,480485,54,138.56,-35.29,Google Earth image,Slate,MAJOR,,,,,0
19967,7321,1887.0,480467,54,138.67,-35.31,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
19968,7322,1977.0,480468,54,138.7,-35.36,Google Earth image,Sand,MAJOR,,,,,0
19969,7323,1956.0,480469,54,138.6,-35.26,Google Earth image,Quartzite,MAJOR,,,,,0
19970,7324,1840.0,480470,54,138.55,-35.3,"Sourced from documents (PLANS, ENV, RB,etc)",Slate,MAJOR,,,,,0
19971,7325,1977.0,480471,54,138.65,-35.46,Digital Image,Clay,MAJOR,,,,,0
19972,7326,1999.0,480472,54,138.64,-35.27,Digital Image,Sandstone,MAJOR,,,,,0
19973,7327,1890.0,480473,54,138.69,-35.26,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
19976,7328,1896.0,480474,54,138.64,-35.31,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
19978,7329,1897.0,480475,54,138.65,-35.3,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
19980,7330,1899.0,480476,54,138.67,-35.3,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
19984,7331,1890.0,480477,54,138.65,-35.44,Google Earth image,Lead,MAJOR,Argentite,TRACE,ORE,N,0
19990,7332,-,480478,54,140.81,-35.77,Google Earth image,Sand,MAJOR,,,,,0
19991,7333,1919.0,480479,54,138.68,-35.32,Digital Image,Marble,MAJOR,,,,,0
19992,7334,1933.0,480480,54,138.69,-35.29,Google Earth image,Gold,MAJOR,Argentite,RARE,ORE,Y,0
19995,7335,1940.0,480481,54,138.66,-35.31,Digital Image,Silica,MAJOR,Quartz,ABUNDANT,ORE,Y,0
19996,7336,1901.0,480482,54,138.64,-35.3,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
19998,7337,1903.0,480483,54,138.65,-35.3,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20001,7338,1904.0,480484,54,138.65,-35.3,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20003,7339,1840.0,480466,54,138.56,-35.29,Google Earth image,Slate,MAJOR,,,,,0
20004,7340,1899.0,480486,54,138.75,-35.25,Google Earth image,Sandstone,MAJOR,,,,,0
20005,7341,1888.0,480487,54,138.7,-35.28,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20008,7343,1887.0,480489,54,138.61,-35.34,Digital Image,Gold,MINOR,Gold,RARE,ORE,N,0
20014,7344,1911.0,480490,54,138.59,-35.34,Google Earth image,Ilmenite,MAJOR,Ilmenite,MINOR,ORE,N,0
20016,7345,1931.0,480491,54,138.67,-35.33,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20019,7346,-,480492,54,138.65,-35.32,Google Earth image,Gneiss,MAJOR,,,,,0
20020,7347,1885.0,480493,54,138.55,-35.4,Google Earth image,Rutile,MAJOR,Feldspar,MINOR,GANGUE,N,0
20024,7348,1873.0,480494,54,138.56,-35.4,Google Earth image,Iron,MAJOR,Goethite,MINOR,ORE,Y,0
20028,7349,1900.0,480495,54,138.62,-35.39,Google Earth image,Quartzite,MAJOR,,,,,0
20029,7350,1885.0,480496,54,138.66,-35.3,Google Earth image,Gold,MINOR,Gold,RARE,ORE,N,0
20035,7351,1903.0,480497,54,138.69,-35.31,Google Earth image,Silica,MINOR,Phosphate,MAJOR,ORE,Y,0
20037,7352,1903.0,480498,54,138.68,-35.3,Google Earth image,Phosphate,MAJOR,Phosphate,MAJOR,ORE,Y,0
20038,7353,1899.0,480499,54,138.67,-35.3,Google Earth image,Copper,MINOR,Gold,RARE,ORE,N,0
20044,7354,1932.0,480500,54,138.54,-35.4,Google Earth image,Rutile,MAJOR,Feldspar,MAJOR,GANGUE,N,0
20047,7355,1900.0,480501,54,138.66,-35.33,Google Earth image,Gravel,MAJOR,,,,,0
20048,7356,1900.0,480502,54,138.66,-35.34,Google Earth image,Gravel,MAJOR,,,,,0
20049,7357,1910.0,480503,54,138.7,-35.27,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20050,7358,1911.0,480504,54,138.64,-35.31,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20053,7359,1885.0,480505,54,138.64,-35.31,Google Earth image,Gold,MAJOR,Gold,RARE,ORE,N,0
20054,7360,1927.0,480506,54,138.58,-35.29,Google Earth image,Quartzite,MAJOR,,,,,0
20055,7361,1933.0,480507,54,138.57,-35.29,Google Earth image,Slate,MAJOR,,,,,0
20057,7363,1885.0,480509,54,138.63,-35.31,Google Earth image,Mercury,MAJOR,Cinnabar,RARE,ORE,N,0
20070,7368,1972.0,480514,54,138.32,-35.43,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
20072,7369,1932.0,480515,54,138.39,-35.42,Google Earth image,Quartzite,MAJOR,,,,,0
20074,7371,1861.0,480517,54,138.34,-35.42,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,Y,0
20087,7373,1936.0,480519,54,138.49,-35.41,Google Earth image,Mica,MAJOR,Feldspar,MAJOR,GANGUE,N,0
20093,7375,1863.0,480521,54,138.35,-35.41,Google Earth image,Lead,MAJOR,Argentite,TRACE,ORE,N,0
20097,7377,1863.0,480523,54,138.3,-35.47,Google Earth image,Copper,MAJOR,Azurite,TRACE,ORE,Y,0
20102,7378,1918.0,480524,54,138.48,-35.42,Google Earth image,Mica,MINOR,Feldspar,MINOR,ORE,N,0
20121,7381,1918.0,480527,54,138.28,-35.48,Google Earth image,Rutile,MAJOR,Feldspar,MAJOR,GANGUE,N,0
20124,7383,1863.0,480529,54,138.36,-35.4,Google Earth image,Lead,MAJOR,Argentite,TRACE,ORE,N,0
20130,7384,1953.0,480530,54,138.43,-35.46,Google Earth image,Iron,MAJOR,Hematite,MINOR,ORE,Y,0
20133,7385,1941.0,2059022,54,138.44,-35.37,Google Earth image,Phosphate,MAJOR,Phosphate,MAJOR,ORE,Y,0
20134,7386,1863.0,480532,54,138.36,-35.39,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
20140,7387,1977.0,480533,54,138.47,-35.34,Google Earth image,Marble,MAJOR,,,,,0
20141,7388,1863.0,480534,54,138.44,-35.35,Google Earth image,Lead,MAJOR,Argentite,RARE,ORE,N,0
20151,7389,1970.0,480535,54,138.45,-35.33,Google Earth image,Gravel,MAJOR,,,,,0
20152,7390,1954.0,480536,54,138.46,-35.45,Google Earth image,Thorium,MAJOR,Quartz,ABUNDANT,GANGUE,N,0
20154,7391,1868.0,480537,54,138.47,-35.34,Google Earth image,Silver,MAJOR,Argentite,TRACE,ORE,N,0
20158,7392,1868.0,480538,54,138.48,-35.33,Google Earth image,Lead,MINOR,Argentite,TRACE,ORE,N,0
20169,7395,1953.0,480541,54,138.47,-35.42,Google Earth image,Monazite,MAJOR,Feldspar,MINOR,GANGUE,N,0
20174,7396,1953.0,480542,54,138.48,-35.42,Google Earth image,Monazite,MAJOR,Feldspar,MINOR,GANGUE,N,0
20180,7397,1953.0,480543,54,138.44,-35.44,GPS Standalone Navigational,Uranium,MAJOR,Gummite,TRACE,ORE,Y,0
20191,7399,1940.0,480545,54,138.36,-35.47,Google Earth image,Shale,MAJOR,,,,,0
20193,7400,-,480546,54,140.78,-35.45,Google Earth image,Sand,MAJOR,,,,,0
20194,7401,1979.0,480547,54,138.38,-35.45,Digital Image,Sandstone,MAJOR,,,,,0
20196,7402,2005.0,480548,54,138.39,-35.44,Digital Image,Shale,MINOR,,,,,0
20199,7403,1942.0,480549,54,138.45,-35.38,Google Earth image,Silica,MINOR,,,,,0
20203,7404,-,480550,54,138.3,-35.47,Google Earth image,Gravel,MAJOR,,,,,0
20207,7409,-,480555,53,136.44,-33.11,Google Earth image,Quartzite,MAJOR,,,,,0
20224,7418,1998.0,482892,54,139.91,-32.22,Digital Image,Feldspar,MAJOR,Albite,MAJOR,ORE,N,0
20225,7419,1991.0,484591,54,138.99,-34.91,Digital Image,Quartzite,MAJOR,,,,,0
20232,7421,1977.0,484611,54,138.77,-34.85,Google Earth image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,Y,0
20233,7422,1984.0,484619,54,138.75,-34.83,Digital Image,Clay,MAJOR,,,,,0
20234,7423,1987.0,484620,54,138.85,-34.89,Digital Image,Shale,MAJOR,,,,,0
20235,7424,1995.0,484621,54,138.8,-34.81,Digital Image,Shale,MAJOR,,,,,0
20237,7426,1976.0,488536,54,139.26,-31.94,Digital Image,Silver,MINOR,Argentite,TRACE,ORE,N,0
20265,7431,-,828925,54,138.87,-34.72,Google Earth image,Micaceous Hematite,MAJOR,Hematite  Micaceous,MAJOR,ORE,N,0
20266,7432,1988.0,830163,54,138.76,-35.51,Google Earth image,Calcrete,MAJOR,,,,,0
20267,7433,-,830164,54,138.99,-33.44,Google Earth image,Metasiltstone,MAJOR,,,,,0
20268,7434,1985.0,830165,54,138.58,-35.54,Digital Image,Sand,MAJOR,,,,,0
20269,7435,1983.0,830166,54,138.59,-35.51,Digital Image,Sand,MAJOR,,,,,0
20270,7436,-,830167,54,138.9,-35.51,Google Earth image,Calcrete,MINOR,,,,,0
20274,7438,1992.0,830258,54,138.43,-35.46,Digital Image,Dolerite,MAJOR,,,,,0
20275,7439,1978.0,830259,54,138.38,-35.45,Google Earth image,Quartzite,MAJOR,,,,,0
20276,7440,1988.0,830261,54,138.43,-35.42,Digital Image,Sandstone,MAJOR,,,,,0
20278,7442,1986.0,830364,54,138.83,-35.08,Digital Image,Sandstone,MAJOR,,,,,0
20279,7443,1986.0,830365,54,138.92,-35.08,Digital Image,Sandstone,MINOR,,,,,0
20282,7444,1978.0,830366,54,138.58,-35.21,Digital Image,Sand,MAJOR,,,,,0
20283,7445,-,830367,54,138.99,-35.29,Digital Image,Sand,MAJOR,,,,,0
20284,7446,1987.0,830368,54,138.66,-35.25,Digital Image,Sandstone,MAJOR,,,,,0
20285,7447,1976.0,830369,54,138.95,-35.13,Digital Image,Slate,MAJOR,,,,,0
20287,7448,1974.0,830546,54,139.42,-35.3,Google Earth image,Sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
20289,7449,1983.0,830547,54,139.42,-35.31,Digital Image,Sand,MAJOR,,,,,0
20290,7450,1995.0,830575,54,139.42,-35.32,Google Earth image,Sand,MINOR,Quartz,ABUNDANT,ORE,N,0
20292,7451,1988.0,830580,54,139.27,-35.33,Digital Image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
20294,7452,1979.0,830581,54,139.37,-35.09,Digital Image,Sand,MAJOR,,,,,0
20295,7453,1985.0,830582,54,139.39,-35.1,Digital Image,Sand,MAJOR,,,,,0
20296,7454,1973.0,830584,54,139.34,-35.1,Digital Image,Sand,MAJOR,,,,,0
20299,7457,1988.0,830587,54,139.38,-35.17,Digital Image,Granite,MAJOR,,,,,0
20301,7459,1991.0,830593,54,139.28,-35.08,Digital Image,Sand,MAJOR,,,,,0
20302,7460,1993.0,830597,54,139.39,-35.09,Digital Image,Sand,MAJOR,,,,,0
20303,7461,1992.0,830601,54,139.23,-35.01,Digital Image,Sand,MAJOR,,,,,0
20304,7462,1993.0,830606,54,139.25,-35.18,Digital Image,Calcrete,MAJOR,,,,,0
20305,7463,1987.0,830632,54,139.07,-35.12,Digital Image,Sand,MAJOR,,,,,0
20306,7464,2002.0,830634,54,139.06,-35.12,Digital Image,Sand,MAJOR,,,,,0
20307,7466,-,830637,54,139.04,-35.09,Digital Image,Sand,MAJOR,,,,,0
20308,7467,2007.0,830658,54,139.07,-35.13,Digital Image,Sand,MAJOR,,,,,0
20309,7468,1996.0,830660,54,139.25,-35.01,Digital Image,Sand,MAJOR,,,,,0
20310,7469,1997.0,830661,54,139.29,-35.32,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
20311,7470,-,830668,54,139.11,-35.35,Digital Image,Sand,MAJOR,,,,,0
20315,7472,1985.0,830694,54,139.01,-35.21,Google Earth image,Sand,MAJOR,,,,,0
20316,7474,1998.0,830696,54,139.48,-35.28,Google Earth image,Calcrete,MAJOR,,,,,0
20317,7475,1998.0,830697,54,139.26,-35.16,Digital Image,Calcrete,MINOR,,,,,0
20322,7478,1995.0,830703,54,139.2,-35.02,Digital Image,Sand,MAJOR,,,,,0
20324,7480,1997.0,830707,54,139.15,-35.04,Digital Image,Sandstone,MINOR,,,,,0
20326,7481,1996.0,830708,54,139.19,-35.02,Digital Image,Sand,MAJOR,,,,,0
20327,7482,1975.0,830709,54,139.19,-35.01,Digital Image,Gneiss,MAJOR,,,,,0
20328,7483,1999.0,830710,54,139.27,-35.04,Digital Image,Calcrete,MINOR,,,,,0
20330,7484,1999.0,830711,54,139.28,-35.04,Digital Image,Sand,MAJOR,,,,,0
20331,7485,2000.0,830713,54,139.4,-35.32,Digital Image,Sand,MAJOR,,,,,0
20333,7486,2000.0,830718,54,139.37,-35.32,Digital Image,Sand,MAJOR,,,,,0
20334,7487,1992.0,830725,54,139.35,-35.52,Google Earth image,Gypsum,MAJOR,Clay mineral,MINOR,GANGUE,N,0
20339,7489,2003.0,830742,54,139.06,-35.19,Google Earth image,Calcrete,MAJOR,,,,,0
20340,7490,2003.0,830745,54,139.03,-35.06,Digital Image,Sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
20345,7495,1974.0,830768,54,139.35,-35.1,Digital Image,Sand,MAJOR,,,,,0
20353,7501,1978.0,830788,54,139.87,-35.67,Digital Image,Sand,MAJOR,,,,,0
20357,7505,1987.0,830794,54,140.06,-35.86,Digital Image,Sand,MAJOR,,,,,0
20358,7506,2002.0,830795,54,140.05,-35.77,Digital Image,Sand,MAJOR,,,,,0
20359,7507,1998.0,830796,54,139.33,-35.74,Digital Image,Gypsum,MAJOR,Clay mineral,TRACE,GANGUE,N,0
20361,7508,1999.0,830797,54,139.46,-35.64,Digital Image,Gypsum,MAJOR,Clay mineral,TRACE,GANGUE,N,0
20382,7525,1978.0,830842,54,140.64,-32.35,Digital Image,Uranium,MAJOR,Biotite,MINOR,GANGUE,N,0
20390,7526,1957.0,830839,54,140.64,-32.34,Digital Image,Uranium,MAJOR,Davidite,RARE,ORE,N,0
20391,7527,1978.0,830841,54,140.63,-32.35,Digital Image,Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
20392,7528,1946.0,830840,54,140.64,-32.36,Digital Image,Uranium,MAJOR,Uranium Minerals (Non Specific),TRACE,ORE,U,0
20393,7529,1978.0,830835,54,140.64,-32.36,Digital Image,Uranium,MAJOR,Uranium Minerals (Non Specific),TRACE,ORE,N,0
20394,7530,1958.0,830843,54,140.64,-32.34,Digital Image,Uranium,MAJOR,Biotite,TRACE,GANGUE,N,0
20400,7531,1978.0,830836,54,140.65,-32.34,Digital Image,Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,N,0
20401,7532,1911.0,830838,54,140.65,-32.33,Digital Image,Uranium,MAJOR,Ilmenite,TRACE,GANGUE,N,0
20404,7533,1956.0,830831,54,140.67,-32.31,Digital Image,Uranium,MAJOR,Davidite,RARE,ORE,N,0
20405,7534,1956.0,830832,54,140.67,-32.31,Digital Image,Uranium,MAJOR,Davidite,RARE,ORE,N,0
20406,7535,1956.0,830834,54,140.67,-32.32,Digital Image,Uranium,MAJOR,Davidite,RARE,ORE,N,0
20482,7596,2003.0,830951,54,140.54,-34.51,Digital Image,Calcrete,MAJOR,,,,,0
20483,7597,2005.0,830952,54,140.7,-34.52,Digital Image,Calcrete,MAJOR,,,,,0
20484,7598,1989.0,830954,54,140.05,-34.75,"Sourced from documents (PLANS, ENV, RB,etc)",Heavy Minerals,MAJOR,Clay mineral,MINOR,GANGUE,N,0
20494,7600,1984.0,831001,54,140.42,-34.18,Google Earth image,Sand,MAJOR,,,,,0
20495,7601,1987.0,831002,54,140.41,-34.18,Google Earth image,Sand,MAJOR,,,,,0
20496,7603,-,831004,54,140.4,-34.32,Google Earth image,Sand,MAJOR,,,,,0
20498,7605,1996.0,831006,54,140.43,-34.18,Digital Image,Sand,MAJOR,,,,,0
20499,7606,2003.0,831007,54,140.02,-34.21,Google Earth image,Sand,MAJOR,,,,,0
20500,7607,2004.0,831008,54,140.51,-34.22,Google Earth image,Calcrete,MAJOR,,,,,0
20501,7608,1999.0,831009,54,140.4,-34.32,Digital Image,Sand,MAJOR,,,,,0
20502,7609,1999.0,831010,54,140.4,-34.32,Digital Image,Calcrete,MAJOR,,,,,0
20503,7610,1982.0,831011,54,139.68,-34.38,Digital Image,Gypsum,MAJOR,Clay mineral,TRACE,GANGUE,N,0
20505,7611,1998.0,831012,54,139.62,-34.43,Digital Image,Calcrete,MAJOR,,,,,0
20506,7612,1993.0,831013,54,139.68,-34.4,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20507,7613,1999.0,831014,54,139.91,-34.22,Digital Image,Calcrete,MAJOR,,,,,0
20508,7614,1986.0,831030,54,140.7,-34.1,Digital Image,Sand,MAJOR,,,,,0
20509,7615,-,831031,54,140.68,-34.19,Google Earth image,Calcrete,MAJOR,,,,,0
20510,7616,1987.0,831032,54,140.69,-34.1,Google Earth image,Sand,MAJOR,,,,,0
20511,7617,2002.0,831033,54,140.67,-34.16,Digital Image,Sand,MAJOR,,,,,0
20512,7618,1986.0,831036,54,140.69,-34.08,Google Earth image,Sand,MAJOR,,,,,0
20513,7619,-,831041,54,140.7,-34.1,Google Earth image,Sand,MAJOR,,,,,0
20514,7620,1989.0,831042,54,140.64,-34.23,Google Earth image,Calcrete,MAJOR,,,,,0
20515,7621,1983.0,831043,54,140.66,-34.18,Google Earth image,Sandstone,MAJOR,,,,,0
20518,7622,1997.0,831044,54,140.69,-34.19,Google Earth image,Sand,MAJOR,,,,,0
20519,7623,1974.0,831045,54,140.81,-34.19,Digital Image,Sand,MAJOR,,,,,0
20522,7625,1987.0,831047,54,140.92,-34.31,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20523,7626,1976.0,831048,54,140.67,-34.2,Digital Image,Calcrete,MAJOR,,,,,0
20524,7627,-,831056,54,140.63,-34.24,Google Earth image,Sandstone,MINOR,,,,,0
20527,7628,1940.0,831057,54,140.52,-34.35,Digital Image,Sand,MAJOR,,,,,0
20528,7629,1979.0,831058,54,140.56,-34.26,Digital Image,Sand,MAJOR,,,,,0
20529,7630,1988.0,831059,54,140.53,-34.25,Google Earth image,Sand,MAJOR,,,,,0
20530,7631,1991.0,831061,54,140.7,-34.02,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20531,7632,1990.0,831062,54,140.71,-34.0,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20532,7633,1991.0,831063,54,140.68,-34.07,Digital Image,Sand,MAJOR,,,,,0
20533,7634,1997.0,831064,54,140.58,-34.24,Google Earth image,Sand,MAJOR,,,,,0
20536,7637,1991.0,831071,54,139.41,-35.53,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20537,7638,1991.0,2016223,54,139.37,-35.54,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20539,7640,1985.0,831079,54,140.6,-34.47,Google Earth image,Sand,MAJOR,,,,,0
20541,7643,1995.0,831082,54,140.68,-34.16,Google Earth image,Sand,MAJOR,,,,,0
20542,7644,1991.0,831083,54,140.9,-34.46,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20543,7645,1989.0,831084,54,140.58,-34.13,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20544,7646,2000.0,831085,54,140.67,-34.07,Digital Image,Sand,MAJOR,,,,,0
20545,7647,2002.0,831086,54,140.71,-34.45,Digital Image,Sand,MAJOR,,,,,0
20546,7648,2002.0,831087,54,140.7,-34.02,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20547,7649,2003.0,831088,54,140.69,-34.16,Google Earth image,Sand,MAJOR,,,,,0
20548,7651,1982.0,831090,54,140.05,-33.83,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20550,7653,1953.0,831098,54,139.18,-33.79,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20551,7654,1990.0,831099,54,139.19,-33.8,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20552,7655,1977.0,831100,54,139.18,-33.85,Google Earth image,Gravel,MAJOR,,,,,0
20557,7657,1946.0,831109,54,139.28,-34.28,Google Earth image,Marble,MAJOR,,,,,0
20558,7658,1922.0,831110,54,139.08,-33.94,Digital Image,Magnesite,MINOR,Dolomite,ABUNDANT,ORE,U,0
20562,7659,2000.0,831111,54,139.06,-34.46,Digital Image,Sand,MAJOR,,,,,0
20563,7661,1979.0,831113,54,138.58,-33.78,Google Earth image,Clay,MAJOR,,,,,0
20564,7662,1977.0,831114,54,138.6,-33.9,Digital Image,Sandstone,MAJOR,,,,,0
20565,7663,1973.0,831115,54,138.61,-33.79,Google Earth image,Clay,MAJOR,,,,,0
20569,7666,1976.0,831119,54,138.88,-34.0,Google Earth image,Metasiltstone,MAJOR,,,,,0
20570,7667,1991.0,831120,54,138.57,-33.53,Google Earth image,Dolomite,MAJOR,,,,,0
20571,7668,1998.0,831121,54,138.95,-33.72,Digital Image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
20573,7669,-,831122,54,138.57,-34.11,"Sourced from documents (PLANS, ENV, RB,etc)",Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
20574,7671,1985.0,831124,54,138.31,-33.91,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20575,7675,1973.0,831128,54,138.38,-33.6,Digital Image,Gravel,MINOR,,,,,0
20577,7676,1989.0,831129,54,138.4,-33.59,Google Earth image,Sand,MAJOR,,,,,0
20578,7677,1976.0,831130,54,138.02,-33.54,Google Earth image,Sand,MINOR,Halite,ABUNDANT,ORE,N,0
20580,7678,2002.0,831131,54,138.31,-33.93,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
20581,7679,1962.0,831132,54,138.6,-33.0,Digital Image,Sandstone,MAJOR,,,,,0
20582,7680,-,831133,54,138.56,-33.18,Google Earth image,Quartzite,MAJOR,,,,,0
20583,7681,1996.0,831134,54,138.89,-33.07,Digital Image,Slate,MAJOR,,,,,0
20584,7683,1982.0,831138,54,138.22,-33.35,Digital Image,Sand,MAJOR,,,,,0
20585,7684,1978.0,831139,53,137.98,-33.23,Digital Image,Clay,MINOR,,,,,0
20587,7686,1981.0,831141,54,138.21,-33.33,Digital Image,Sand,MAJOR,,,,,0
20588,7687,1999.0,831142,54,138.25,-33.33,Google Earth image,Dolomite,MAJOR,,,,,0
20589,7688,-,831143,53,137.98,-33.21,Google Earth image,Clay,MAJOR,,,,,0
20590,7689,1930.0,831144,54,138.36,-33.3,Digital Image,Quartzite,MAJOR,,,,,0
20591,7690,1973.0,831145,54,138.14,-33.15,Google Earth image,Sandstone,MAJOR,,,,,0
20593,7692,1995.0,831147,54,138.08,-33.21,Digital Image,Sand,MAJOR,,,,,0
20594,7693,1991.0,831148,54,138.1,-33.26,Google Earth image,Sand,MAJOR,,,,,0
