,MINERAL_DEPOSIT_NO,DISCOVERY_YEAR,SITE_NO,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,SURVEY_METHOD,COMMODITY_NAME,SIGNIFICANCE,MINERAL,RELATIVE_ABUNDANCE_CODE,MINERAL_TYPE,WEATHERING_PRODUCT,Is_present
5782,7230,1872.0,480376,53,137.67,-34.0,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5784,7231,1940.0,480377,53,137.06,-33.12,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
5785,7232,1986.0,480378,53,137.19,-33.27,Google Earth image,Metasiltstone,MAJOR,,,,,0
5786,7233,1925.0,480379,53,137.73,-33.95,Google Earth image,Limestone,MAJOR,,,,,0
5787,7234,1869.0,480380,53,136.76,-33.6,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Argentite,RARE,ORE,N,0
5799,7235,-,480381,53,137.54,-33.0,Google Earth image,Barite,MAJOR,Barite,ABUNDANT,ORE,N,0
5801,7236,1979.0,480382,53,137.52,-32.99,Google Earth image,Sandstone,MAJOR,,,,,0
5808,7238,1980.0,480384,53,137.33,-33.31,Digitised,Coal,MAJOR,,,,,0
5810,7239,1863.0,480385,53,137.29,-33.29,Google Earth image,Copper,MAJOR,Bismuthinite,MINOR,ORE,N,0
5818,7240,1926.0,480386,54,138.06,-33.17,Google Earth image,Clay,MAJOR,Clay mineral,ABUNDANT,GANGUE,Y,0
5822,7241,1862.0,1425734,53,137.73,-33.97,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Iron oxide (non specific),MINOR,GANGUE,Y,0
5825,7244,-,480390,53,137.63,-33.89,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5826,7247,1863.0,480393,53,137.72,-33.97,Google Earth image,Copper,MAJOR,Chalcocite,MINOR,ORE,N,0
5831,7248,1947.0,480394,53,137.14,-33.06,Digital Image,Iron,MAJOR,Goethite,MINOR,ORE,Y,0
5834,7251,1973.0,480399,53,137.99,-33.22,Google Earth image,Clay,MAJOR,,,,,0
5835,7254,1944.0,480400,53,136.72,-33.62,Google Earth image,Talc,MAJOR,Talc,MAJOR,ORE,N,0
5866,7258,-,480404,53,137.95,-33.58,Google Earth image,Lime sand,MAJOR,,,,,0
5867,7259,1966.0,480405,53,137.91,-33.29,Google Earth image,Gravel,MAJOR,,,,,0
5868,7261,-,480407,53,136.73,-33.7,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5870,7262,1949.0,480408,53,136.8,-33.49,Digital Image,Clay,MAJOR,,,,,0
5871,7264,-,480410,53,137.75,-33.96,Digital Image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5873,7265,-,480411,53,137.67,-33.93,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5875,7267,1901.0,480413,53,137.21,-33.24,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5877,7269,1952.0,480415,53,136.73,-33.64,Google Earth image,Copper,MAJOR,Argentite,RARE,ORE,Y,0
5886,7270,-,480416,53,137.71,-33.99,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
5891,7271,1870.0,480417,53,137.68,-34.0,Google Earth image,Copper,MAJOR,Chalcocite,MINOR,ORE,N,0
5894,7272,1964.0,480418,53,137.72,-34.0,"Sourced from documents (PLANS, ENV, RB,etc)",Copper,MAJOR,Chalcopyrite,MINOR,ORE,N,0
5899,7274,1869.0,480420,53,136.76,-33.6,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
5901,7276,-,480422,53,137.82,-33.69,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
5902,7277,1936.0,480423,53,137.83,-33.67,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
5903,7278,1936.0,480424,53,137.84,-33.65,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
5904,7279,1936.0,480425,53,137.83,-33.66,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
5905,7284,1939.0,480430,53,136.73,-33.56,Google Earth image,Mica,MAJOR,Mica,MINOR,ORE,N,0
5906,7285,-,480431,53,136.77,-33.6,Digital Image,Marble,MAJOR,,,,,0
5907,7286,-,480432,53,136.83,-33.66,Google Earth image,Nephrite,MAJOR,Jadeite,MINOR,ORE,N,0
5909,7288,1873.0,480434,53,137.68,-33.96,Google Earth image,Copper,MAJOR,Bornite,TRACE,ORE,N,0
5914,7290,-,480436,53,137.71,-33.9,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
5915,7291,-,480437,53,137.74,-33.91,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
5916,7292,-,480438,53,136.74,-33.61,Google Earth image,Copper,MAJOR,Malachite,TRACE,ORE,Y,0
5917,7293,1978.0,480439,53,136.79,-33.59,Google Earth image,Thorium,MINOR,Manganese Oxide,MAJOR,ORE,Y,0
5925,7294,1980.0,480440,53,136.65,-33.74,Google Earth image,Uranium,MAJOR,Uranium Minerals (Non Specific),RARE,ORE,Y,0
5926,7295,-,480441,53,136.58,-33.59,Google Earth image,Quartzite,MAJOR,Iron oxide (non specific),MAJOR,ORE,Y,0
5927,7296,1861.0,480442,53,137.73,-34.02,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
5932,7297,1952.0,480443,53,137.62,-33.96,Google Earth image,Kaolin,MAJOR,Kaolinite,ABUNDANT,ORE,Y,0
5933,7299,1889.0,480445,53,137.6,-33.94,Google Earth image,Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
5934,7300,1861.0,1165974,53,137.69,-33.97,Digital Image,Gold,MINOR,Argentite,RARE,ORE,N,0
6045,7301,1861.0,480447,53,137.73,-33.96,Google Earth image,Copper,MAJOR,Argentite,RARE,ORE,N,0
6108,7305,-,480451,53,136.72,-33.63,Google Earth image,Dolomite,MAJOR,Malachite,TRACE,ORE,Y,0
6112,7306,1873.0,480452,53,137.71,-33.97,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
6114,7307,1861.0,480453,53,137.71,-33.94,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
6116,7309,1917.0,480455,53,136.78,-33.57,Google Earth image,Graphite,MAJOR,Graphite,MINOR,ORE,N,0
6123,7311,1914.0,480457,53,136.78,-33.56,Google Earth image,Copper,MAJOR,Malachite,MINOR,ORE,Y,0
6125,7312,1870.0,480458,53,136.58,-33.71,Google Earth image,Copper,MAJOR,Azurite,MINOR,ORE,Y,0
6128,7313,1907.0,480459,53,137.88,-33.39,Digital Image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6154,7365,1962.0,480511,53,134.66,-27.74,Digital Image,Clay,MAJOR,,,,,0
6155,7406,1991.0,480552,53,135.6,-32.83,"Sourced from documents (PLANS, ENV, RB,etc)",Iron,MAJOR,Magnetite,MINOR,ORE,N,0
6157,7408,1993.0,480554,53,135.17,-32.81,Google Earth image,Granite,MAJOR,,,,,0
6158,7409,-,480555,53,136.44,-33.11,Google Earth image,Quartzite,MAJOR,,,,,0
6159,7410,1972.0,480556,53,135.24,-32.63,Google Earth image,Sand,MAJOR,,,,,0
6160,7413,1993.0,339869,53,133.29,-30.59,Global Positioning System,Chromium,MAJOR,Chromite,MINOR,ORE,N,0
6162,7414,1969.0,8047,53,135.14,-31.03,Google Earth image,Nickel,MAJOR,Magnetite,MINOR,GANGUE,N,0
6165,7416,1993.0,356581,53,134.67,-30.81,GPS Averaged Position,Nickel,MAJOR,Pentlandite,RARE,ORE,N,0
6175,7425,2001.0,1865066,53,134.85,-31.05,Digital Image,Gold,MAJOR,Gold,RARE,ORE,Y,0
6176,7479,-,830706,53,135.5,-33.33,Google Earth image,Sand,MAJOR,,,,,0
6177,7661,1979.0,831113,54,138.58,-33.78,Google Earth image,Clay,MAJOR,,,,,0
6178,7667,1991.0,831120,54,138.57,-33.53,Google Earth image,Dolomite,MAJOR,,,,,0
6179,7669,-,831122,54,138.57,-34.11,"Sourced from documents (PLANS, ENV, RB,etc)",Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
6180,7671,1985.0,831124,54,138.31,-33.91,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6181,7675,1973.0,831128,54,138.38,-33.6,Digital Image,Gravel,MINOR,,,,,0
6183,7676,1989.0,831129,54,138.4,-33.59,Google Earth image,Sand,MAJOR,,,,,0
6184,7677,1976.0,831130,54,138.02,-33.54,Google Earth image,Sand,MINOR,Halite,ABUNDANT,ORE,N,0
6186,7678,2002.0,831131,54,138.31,-33.93,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6187,7680,-,831133,54,138.56,-33.18,Google Earth image,Quartzite,MAJOR,,,,,0
6188,7683,1982.0,831138,54,138.22,-33.35,Digital Image,Sand,MAJOR,,,,,0
6189,7684,1978.0,831139,53,137.98,-33.23,Digital Image,Clay,MINOR,,,,,0
6191,7686,1981.0,831141,54,138.21,-33.33,Digital Image,Sand,MAJOR,,,,,0
6192,7687,1999.0,831142,54,138.25,-33.33,Google Earth image,Dolomite,MAJOR,,,,,0
6193,7688,-,831143,53,137.98,-33.21,Google Earth image,Clay,MAJOR,,,,,0
6194,7689,1930.0,831144,54,138.36,-33.3,Digital Image,Quartzite,MAJOR,,,,,0
6195,7690,1973.0,831145,54,138.14,-33.15,Google Earth image,Sandstone,MAJOR,,,,,0
6197,7692,1995.0,831147,54,138.08,-33.21,Digital Image,Sand,MAJOR,,,,,0
6198,7693,1991.0,831148,54,138.1,-33.26,Google Earth image,Sand,MAJOR,,,,,0
6199,7694,1972.0,831149,54,138.13,-33.12,Google Earth image,Gravel,MAJOR,,,,,0
6200,7696,1994.0,831154,54,138.1,-33.24,Digital Image,Sand,MAJOR,,,,,0
6201,7697,1960.0,831155,54,138.11,-33.13,Digital Image,Gravel,MAJOR,,,,,0
6202,7698,1995.0,831156,54,138.07,-33.19,Digital Image,Sandstone,MINOR,,,,,0
6204,7699,1998.0,831157,54,138.08,-33.2,Digital Image,Sand,MAJOR,,,,,0
6205,7700,1988.0,831158,54,138.39,-34.5,Digital Image,Calcrete,MAJOR,,,,,0
6206,7701,1977.0,831159,54,138.16,-34.19,Digital Image,Sand,MAJOR,,,,,0
6209,7702,1993.0,831160,54,138.4,-34.46,Google Earth image,Sand,MAJOR,,,,,0
6210,7704,-,831162,54,138.38,-34.46,Google Earth image,Calcrete,MAJOR,,,,,0
6211,7705,1988.0,831163,54,138.41,-34.04,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
6212,7706,1976.0,831164,54,138.15,-34.19,Digital Image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6215,7707,1996.0,831165,54,138.31,-34.14,Google Earth image,Gypsum,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6216,7708,1998.0,831166,54,138.43,-34.47,Digital Image,Sand,MAJOR,,,,,0
6217,7709,2000.0,831167,54,138.39,-34.04,Google Earth image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
6218,7710,2000.0,831168,54,138.41,-34.12,Google Earth image,Sand,MAJOR,,,,,0
6219,7711,2004.0,831169,54,138.41,-34.48,Google Earth image,Calcrete,MAJOR,,,,,0
6220,7712,1978.0,831170,54,138.25,-34.39,Google Earth image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6221,7716,1989.0,831358,54,138.51,-34.34,Google Earth image,Sand,MAJOR,,,,,0
6222,7774,1944.0,832188,54,138.43,-34.63,Google Earth image,Limestone,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6225,7775,1963.0,832199,54,138.34,-34.51,Google Earth image,Limestone,MINOR,Carbonate,ABUNDANT,ORE,N,0
6227,7779,1949.0,832422,53,137.49,-35.04,Google Earth image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
6228,7780,1956.0,832459,53,137.7,-34.7,Google Earth image,Dolomite,MAJOR,,,,,0
6230,7781,1989.0,832473,53,137.59,-34.71,Digital Image,Calcrete,MAJOR,,,,,0
6231,7782,2000.0,832488,53,137.78,-34.8,Digital Image,Sand,MAJOR,,,,,0
6232,7783,1934.0,832490,53,137.54,-34.56,Digital Image,Salt,MAJOR,Halite,ABUNDANT,ORE,N,0
6233,7784,2000.0,832499,53,137.74,-34.8,Google Earth image,Sand,MAJOR,,,,,0
6234,7785,2000.0,832504,53,137.71,-34.76,Digital Image,Limestone,MAJOR,,,,,0
6235,7786,1992.0,832536,53,137.65,-33.91,Google Earth image,Granite,MAJOR,Amphibole,MINOR,GANGUE,N,0
6239,7787,-,832558,53,137.91,-34.46,Digital Image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6240,7788,1988.0,832568,53,137.69,-34.27,Digital Image,Sand,MAJOR,,,,,0
6241,7789,1994.0,832570,53,137.85,-33.82,Digital Image,Sand,MAJOR,,,,,0
6242,7790,1991.0,832580,53,137.61,-34.13,Digital Image,Calcrete,MAJOR,,,,,0
6243,7791,1992.0,832592,53,137.95,-34.27,Digital Image,Sand,MAJOR,,,,,0
6244,7792,1992.0,832604,53,137.96,-34.25,Google Earth image,Sand,MAJOR,,,,,0
6245,7793,1992.0,832609,53,137.97,-34.25,Digital Image,Sand,MAJOR,,,,,0
6246,7794,2001.0,832616,53,137.87,-33.79,Digital Image,Sand,MAJOR,,,,,0
6247,7796,1977.0,832707,53,137.98,-34.02,Google Earth image,Sand,MAJOR,,,,,0
6248,7797,1979.0,832708,54,138.03,-33.86,Google Earth image,Limestone,MAJOR,,,,,0
6251,7798,1993.0,832709,53,137.93,-33.87,Digital Image,Sand,MAJOR,,,,,0
6252,7799,2000.0,832716,54,138.02,-33.83,Digital Image,Metasiltstone,MINOR,,,,,0
6255,7800,2001.0,832729,53,137.98,-34.0,Digital Image,Limestone,MAJOR,,,,,0
6257,7801,2005.0,832731,54,138.06,-34.06,Google Earth image,Limestone,MAJOR,,,,,0
6258,7802,2005.0,832732,53,137.65,-33.91,Digital Image,Calcrete,MAJOR,,,,,0
6260,7805,1979.0,833150,54,138.33,-32.78,Digital Image,Gravel,MAJOR,,,,,0
6263,7807,1974.0,833156,54,138.26,-32.89,Google Earth image,Amethyst,MAJOR,Amethyst,ABUNDANT,ORE,N,0
6265,7808,1973.0,833157,54,138.29,-32.93,Digital Image,Sandstone,MAJOR,,,,,0
6266,7813,1975.0,833605,53,137.52,-32.98,Digital Image,Sandstone,MAJOR,,,,,0
6267,7814,1997.0,833640,53,137.9,-32.45,Digital Image,Gravel,MAJOR,,,,,0
6268,7815,1980.0,833695,53,137.64,-32.57,Digital Image,Sand,MAJOR,,,,,0
6269,7817,2008.0,833711,53,135.57,-34.18,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6270,7818,1886.0,833713,53,137.98,-32.38,Google Earth image,Sandstone,MAJOR,,,,,0
6271,7819,2005.0,833728,53,134.72,-33.24,Google Earth image,Limestone,MAJOR,,,,,0
6272,7820,2004.0,833752,53,135.53,-34.17,Digital Image,Gypsum,MAJOR,Clay mineral,MINOR,GANGUE,N,0
6274,7821,1993.0,833756,53,137.62,-32.56,Google Earth image,Gravel,MAJOR,,,,,0
6275,7822,1982.0,833765,53,137.68,-32.43,Digital Image,Sand,MAJOR,,,,,0
6276,7823,1984.0,833783,53,137.62,-32.57,Digital Image,Sandstone,MAJOR,,,,,0
6277,7824,1982.0,833786,53,137.66,-32.53,Google Earth image,Sand,MAJOR,,,,,0
6278,7825,1991.0,833809,53,137.75,-32.33,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6279,7826,1975.0,833812,53,137.72,-32.51,Digital Image,Sand,MAJOR,,,,,0
6280,7829,1977.0,833816,53,137.89,-32.49,Google Earth image,Sand,MINOR,,,,,0
6310,7859,1973.0,834509,53,137.63,-32.87,Digital Image,Sand,MAJOR,,,,,0
6311,7870,-,834561,54,138.4,-30.43,Google Earth image,Coal,MAJOR,,,,,0
6313,7884,1973.0,835128,53,137.54,-32.64,Digital Image,Silica sand,MAJOR,Quartz,ABUNDANT,ORE,N,0
6314,7885,1977.0,835131,53,137.67,-32.94,Digital Image,Sand,MINOR,Quartz,ABUNDANT,ORE,N,0
6316,7886,-,835759,53,135.65,-34.16,Google Earth image,Calcrete,MAJOR,,,,,0
6317,7892,-,836702,54,138.2,-34.2,Digital Image,Calcrete,MAJOR,,,,,0
6318,7893,2001.0,836710,54,138.33,-33.94,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6319,7941,2004.0,838059,54,138.58,-34.56,Google Earth image,Sand,MAJOR,,,,,0
6320,7942,1977.0,838060,54,138.58,-34.55,Google Earth image,Sand,MAJOR,,,,,0
6321,7945,1993.0,838063,54,138.55,-34.56,Digital Image,Calcrete,MAJOR,,,,,0
6322,7946,1994.0,838064,54,138.56,-34.56,Google Earth image,Calcrete,MAJOR,,,,,0
6323,7947,1991.0,1081863,54,138.57,-34.58,Digital Image,Calcrete,MAJOR,,,,,0
6324,7948,2005.0,838071,54,138.4,-33.32,Digital Image,Sandstone,MAJOR,,,,,0
6326,7989,-,842288,54,138.55,-34.89,Google Earth image,Clay,MAJOR,,,,,0
6327,7990,-,842289,54,138.54,-34.9,Google Earth image,Clay,MAJOR,,,,,0
6328,7991,-,842346,54,138.53,-34.9,Google Earth image,Clay,MAJOR,,,,,0
6329,7993,-,842370,54,138.57,-34.92,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6330,7995,-,842486,54,138.58,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6331,7996,-,842493,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6332,7997,-,842494,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6333,7998,-,842495,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6334,7999,-,842496,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6335,8000,-,842497,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6336,8001,-,842498,54,138.58,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6337,8002,-,842500,54,138.58,-34.9,Digitised,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6338,8003,-,842504,54,138.58,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6339,8004,-,842507,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6340,8005,-,842513,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6341,8006,-,842515,54,138.58,-34.9,Digitised,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6342,8008,1929.0,842517,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6343,8009,2007.0,842979,53,132.99,-32.03,Digital Image,Sand,MAJOR,,,,,0
6344,8010,2000.0,842985,54,138.32,-33.92,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6345,8011,-,842986,54,138.32,-33.94,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6346,8012,2000.0,842987,54,138.32,-33.93,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6347,8013,2000.0,842988,54,138.3,-33.92,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,U,0
6348,8017,2005.0,842995,53,137.96,-33.6,Digital Image,Sand,MAJOR,,,,,0
6349,8019,-,843956,53,137.53,-32.84,Digital Image,Sandstone,MAJOR,,,,,0
6350,8028,1984.0,846355,54,138.25,-34.41,Digital Image,Shell grit,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6351,8029,-,846356,53,137.84,-34.59,Google Earth image,Calcrete,MAJOR,,,,,0
6352,8032,-,846357,54,138.31,-33.9,Google Earth image,Gypsum,MAJOR,Gypsum,MAJOR,ORE,N,0
6353,8036,-,846365,54,138.57,-34.64,Digital Image,Sand,MAJOR,,,,,0
6354,8052,-,846409,53,137.59,-34.02,Digital Image,Calcrete,MAJOR,,,,,0
6355,8053,-,846424,53,135.86,-34.61,Google Earth image,Granite,MAJOR,,,,,0
6356,8054,-,846425,53,137.31,-33.09,Digital Image,Granite,MAJOR,,,,,0
6357,8055,1872.0,846429,54,138.37,-33.28,Google Earth image,Sandstone,MAJOR,,,,,0
6358,8056,1872.0,846430,54,138.37,-33.28,Digital Image,Sandstone,MAJOR,,,,,0
6359,8057,1872.0,846431,54,138.37,-33.28,Google Earth image,Sandstone,MAJOR,,,,,0
6360,8058,1986.0,846432,53,137.86,-32.5,Google Earth image,Sand,MAJOR,,,,,0
6362,8061,1918.0,846440,53,137.88,-34.71,Digital Image,Limestone,MINOR,Allanite,MINOR,ORE,Y,0
6364,8062,1917.0,846445,53,135.93,-34.43,GPS Standalone Navigational,Graphite,MINOR,Kaolinite,ABUNDANT,ORE,Y,0
6366,8065,1987.0,847771,54,138.51,-34.35,Digital Image,Sand,MAJOR,,,,,0
6367,8074,1985.0,851294,53,136.9,-30.67,Google Earth image,Limestone,MAJOR,,,,,0
6368,8075,-,851331,53,136.92,-30.8,Google Earth image,Limestone,MAJOR,,,,,0
6369,8076,-,851332,54,138.38,-34.49,Google Earth image,Sand,MINOR,,,,,0
6372,8077,-,851334,53,137.59,-33.04,Digital Image,Sandstone,MAJOR,,,,,0
6373,8078,1995.0,851335,53,135.29,-32.59,Google Earth image,Rhyolite,MAJOR,,,,,0
6374,8079,-,851336,53,136.15,-34.28,Digital Image,Gneiss,MAJOR,,,,,0
6375,8081,-,851339,53,135.75,-34.33,Digital Image,Granite,MAJOR,,,,,0
6376,8084,-,851342,54,138.03,-33.46,Google Earth image,Calcrete,MAJOR,,,,,0
6377,8089,-,853673,53,135.39,-33.51,Google Earth image,Limestone,MAJOR,,,,,0
6378,8090,-,853678,53,135.41,-33.52,Google Earth image,Limestone,MAJOR,,,,,0
6379,8091,-,853679,53,135.33,-33.49,Google Earth image,Limestone,MAJOR,,,,,0
6380,8092,-,853680,53,136.87,-33.73,Digital Image,Calcrete,MAJOR,,,,,0
6381,8093,-,853681,53,136.84,-33.74,Digital Image,Calcrete,MAJOR,,,,,0
6382,8094,-,853682,53,132.55,-31.83,Digital Image,Calcrete,MAJOR,,,,,0
6383,8095,-,853683,53,133.67,-31.97,Google Earth image,Clay,MAJOR,,,,,0
6384,8096,-,853684,53,133.02,-31.92,Google Earth image,Calcrete,MAJOR,,,,,0
6385,8097,-,854112,53,136.5,-33.96,Digital Image,Calcrete,MAJOR,,,,,0
6386,8098,-,854120,53,136.55,-33.83,Google Earth image,Calcrete,MAJOR,,,,,0
6387,8099,-,854128,53,136.32,-34.11,GPS Standalone Navigational,Ironstone - construction materials,MAJOR,,,,,0
6388,8100,1957.0,854129,53,136.39,-34.03,Google Earth image,Calcrete,MAJOR,,,,,0
6389,8105,-,854179,54,138.57,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6390,8106,-,854180,54,138.58,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6391,8107,-,854181,54,138.58,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6392,8108,-,854182,54,138.58,-34.9,Digital Image,Clay,MAJOR,Clay mineral,ABUNDANT,ORE,N,0
6393,8123,-,856228,53,134.0,-32.18,Google Earth image,Calcrete,MAJOR,,,,,0
6394,8125,1994.0,856287,53,133.73,-32.12,Google Earth image,Calcrete,MINOR,,,,,0
6396,8126,1997.0,856288,53,133.67,-32.08,Digital Image,Limestone,MAJOR,,,,,0
6398,8131,1990.0,857065,53,134.44,-33.09,Google Earth image,Granite,MAJOR,,,,,0
6399,8132,1960.0,857066,53,134.3,-32.76,Digital Image,Limestone,MINOR,,,,,0
6401,8133,2002.0,857067,53,134.43,-32.91,Digital Image,Calcrete,MAJOR,,,,,0
6402,8134,1981.0,857070,53,135.52,-34.51,Digital Image,Sand,MINOR,,,,,0
6404,8135,1992.0,857071,53,135.55,-34.39,Digital Image,Sand,MAJOR,,,,,0
6405,8136,1992.0,857072,53,135.55,-33.01,Google Earth image,Granite,MAJOR,,,,,0
6406,8137,1990.0,857073,53,135.25,-32.83,Digital Image,Granite,MAJOR,,,,,0
6407,8138,1997.0,857075,53,135.2,-32.85,Digital Image,Granite,MAJOR,,,,,0
6408,8139,1998.0,889544,53,135.42,-34.38,Digital Image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6409,8148,1996.0,889668,53,135.54,-34.21,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6410,8149,1980.0,889703,53,135.8,-34.64,Google Earth image,Sandstone,MAJOR,,,,,0
6414,8150,1988.0,889704,53,135.8,-34.73,Digital Image,Sand,MAJOR,,,,,0
6415,8151,1985.0,889893,53,135.79,-34.67,Google Earth image,Ironstone - construction materials,MAJOR,,,,,0
6416,8152,1989.0,906736,53,136.07,-34.48,Google Earth image,Sand,MAJOR,,,,,0
6417,8153,1989.0,906738,53,135.9,-34.54,Digital Image,Granite,MAJOR,,,,,0
6418,8154,2003.0,906739,53,135.82,-34.58,Digital Image,Sandstone,MAJOR,,,,,0
6419,8155,2005.0,906740,53,135.59,-34.55,Digital Image,Gravel,MINOR,,,,,0
6421,8156,1961.0,937807,53,136.03,-34.32,Google Earth image,Marble,MAJOR,,,,,0
6422,8157,2008.0,937808,53,135.92,-34.47,Google Earth image,Granite,MAJOR,,,,,0
6423,8158,2002.0,937809,53,135.59,-34.59,Digital Image,Lime sand,MAJOR,Carbonate,ABUNDANT,ORE,N,0
6424,8159,2000.0,937810,53,135.89,-33.17,Google Earth image,Granite,MAJOR,,,,,0
6425,8160,1996.0,937811,53,136.17,-34.26,Digital Image,Granite,MAJOR,,,,,0
6426,8163,2001.0,938087,53,136.2,-33.38,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6427,8164,2001.0,938088,53,136.5,-33.02,Digital Image,Calcrete,MAJOR,,,,,0
6428,8165,1985.0,938089,53,136.6,-33.03,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6429,8166,1996.0,938091,53,137.05,-33.48,Digital Image,Sand,MAJOR,,,,,0
6432,8167,1996.0,939214,53,136.29,-33.79,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6433,8168,1999.0,939215,53,136.25,-33.52,Google Earth image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6434,8169,2000.0,939216,53,136.3,-33.76,Digital Image,Calcrete,MAJOR,,,,,0
6435,8170,2000.0,939217,53,136.43,-33.92,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6436,8171,2001.0,939219,53,136.21,-33.79,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6437,8172,-,939220,53,136.4,-33.77,Google Earth image,Sandstone,MAJOR,,,,,0
6438,8173,2002.0,939221,53,136.34,-33.85,Digital Image,Gypsum,MAJOR,Gypsum,ABUNDANT,ORE,N,0
6439,8174,-,939257,53,137.05,-33.38,Digital Image,Granite,MAJOR,,,,,0
